FIPS,State,County,pct_low_income_low_access,pct_no_car_low_access,healthy_retailers_per_1k,convenience_stores_per_1k,fast_food_per_1k,diabetes_rate,obesity_rate,log_no_car,predicted_diabetes,model_residuals
48303,TX,Lubbock,8.188896179,1.699147463,0.12072230199999999,0.289098144,0.89588654,11.4,35.4,0.5359946865432608,12.377558546527746,-0.9775585465277459
48313,TX,Madison,13.32200623,1.312155962,0.0,0.762459278,1.594233036,13.1,37.1,0.27926370875246814,12.007116114026061,1.0928838859739383
48315,TX,Marion,2.890245199,4.006070614,0.0,0.903614461,0.702811241,18.1,39.1,1.3903039654021767,14.585829843035862,3.5141701569641395
48319,TX,Mason,2.797976732,1.05485642,0.0,0.920810342,0.690607727,14.4,33.5,0.06283997317136458,11.760819572696981,2.6391804273030193
48321,TX,Matagorda,14.25756359,3.219274282,0.136147037,0.898570478,0.544588149,16.4,39.4,1.1722574314947654,13.832679589460955,2.5673204105390433
48323,TX,Maverick,18.02993965,0.979736507,0.119908184,0.325465083,0.599540949,17.8,43.9,-0.010316525824362871,11.688912041836156,6.111087958163845
48307,TX,McCulloch,19.20276451,3.941772461,0.0,0.511312783,1.150453806,15.5,36.4,1.3741642025701848,14.524281297031266,0.9757187029687344
48309,TX,McLennan,16.80264091,3.229994059,0.12705502000000002,0.539021313,0.870134354,12.5,34.8,1.1755714961605814,13.842940952455994,-1.3429409524559937
48325,TX,Medina,4.048676968,3.988447428,0.19099278,0.534779787,0.592077613,14.4,39.5,1.385906142772899,14.568960284212476,-0.168960284212476
48329,TX,Midland,5.097592831,1.124952912,0.073089965,0.275492936,0.888324142,10.8,35.9,0.12659116284807762,11.827918501069352,-1.027918501069351
48331,TX,Milam,11.40674114,2.423875093,0.161890879,0.526145399,0.728509009,14.9,37.1,0.8894846756643195,13.071294366215376,1.8287056337846241
48333,TX,Mills,9.003398895,0.853353262,0.0,0.826446295,0.619834721,14.1,33.0,-0.1469313298253975,11.567933372836247,2.5320666271637524
48335,TX,Mitchell,6.037091732,1.431513309,0.0,0.975371838,0.731528878,13.3,38.4,0.36569347079736814,12.121369336242504,1.178630663757497
48337,TX,Montague,4.508646488,0.895974576,0.0,0.400761455,0.601142168,13.4,35.0,-0.09874403514305223,11.60873205496177,1.7912679450382303
48339,TX,Montgomery,8.207499504,1.547206402,0.110161873,0.41350615,0.656181574,11.4,31.8,0.44289344797098873,12.232115000381944,-0.8321150003819433
48341,TX,Moore,8.57358551,1.326736927,0.242083862,0.581001282,0.726251602,14.9,39.0,0.29023151510933687,12.02107354753265,2.8789264524673506
48343,TX,Morris,0.862718463,2.987098217,0.322762847,0.403453559,0.645525694,15.9,39.0,1.0976445595693152,13.610432160085836,2.289567839914165
48347,TX,Nacogdoches,9.339159012,3.359855175,0.123546399,0.525072217,0.694948494,13.2,33.2,1.21486976866338,13.967248766901829,-0.7672487669018295
48349,TX,Navarro,8.10292244,3.585850954,0.138083398,0.611512184,0.670690835,15.3,38.1,1.279780668030705,14.183580200257708,1.1164197997422924
48353,TX,Nolan,7.092486382,1.919416666,0.0,0.876306057,0.943714201,16.5,40.5,0.6572177116355334,12.58840829168669,3.91159170831331
48355,TX,Nueces,9.916718483,2.648338795,0.09637943499999999,0.481897175,0.842631638,15.8,39.7,0.9777014145461425,13.286159239377573,2.5138407606224273
48357,TX,Ochiltree,2.875032187,0.473835647,0.312565118,0.416753501,0.416753501,14.1,39.2,-0.7260100022472884,11.204645217632452,2.895354782367548
48361,TX,Orange,9.857180595,2.618797541,0.18098892600000002,0.663626075,0.651560128,12.4,38.4,0.9665265328926385,13.25788126954456,-0.8578812695445599
48363,TX,Palo Pinto,24.31370163,2.68521452,0.102319233,0.443383366,1.023192406,14.4,39.4,0.9914778004509927,13.321458033366495,1.0785419666335052
48365,TX,Panola,9.566362381,3.214112997,0.129382849,0.301893294,0.560658991,13.8,37.4,1.170657872727461,13.827739018504504,-0.02773901850450322
48367,TX,Parker,5.754034519,1.703668356,0.074225025,0.377872854,0.60054791,10.7,35.5,0.5386363102052,12.38188611081707,-1.6818861108170715
48369,TX,Parmer,8.200631142,0.848989844,0.31505987,0.525099754,0.420079827,15.0,37.0,-0.1519981801178327,11.563756549382077,3.4362434506179227
48371,TX,Pecos,19.11537933,2.06136179,0.190863982,0.57259196,0.508970618,16.5,40.2,0.7282062605411727,12.724283360985211,3.7757166390147887
48373,TX,Polk,5.02990818,4.724895,0.09434852,0.547221422,0.415133506,15.4,39.2,1.5549595511017755,15.273914861449146,0.12608513855085413
48375,TX,Potter,11.74674892,2.295705557,0.181028243,0.517223537,1.034447074,15.3,41.8,0.8353867280915912,12.94860579407422,2.3513942059257804
48377,TX,Presidio,17.84376907,1.685787082,0.0,0.921942234,0.614628136,22.2,41.0,0.5281469882151612,12.364769500711494,9.835230499288505
48379,TX,Rains,0.0,2.429552555,0.0,0.478011459,0.637348652,14.1,35.8,0.891814643390747,13.076729040693449,1.0232709593065508
48381,TX,Randall,2.382399082,0.57585144,0.092924181,0.307364613,0.686209321,10.8,35.1,-0.5346890369039369,11.302298469486447,-0.5022984694864459
48387,TX,Red River,25.87083626,3.42422533,0.0,0.500208437,0.333472282,16.9,38.5,1.2337913776784124,14.028866235856814,2.8711337641431847
48389,TX,Reeves,7.188601494,1.767076969,0.0,0.438898981,0.752398252,17.6,40.7,0.57496986224687,12.44258315656764,5.157416843432362
48391,TX,Refugio,8.796067238,3.033902645,0.0,0.727061212,1.163297892,17.6,39.7,1.1131404568992864,13.655235072075808,3.9447649279241936
48395,TX,Robertson,9.704645157,5.705179691,0.174876124,0.932672679,0.46633634,15.4,37.9,1.7431257387472354,16.21227925586049,-0.8122792558604903
48397,TX,Rockwall,3.237183094,0.73067677,0.16380313800000001,0.309405953,0.882716954,9.4,35.1,-0.3001909566796208,11.45050294351203,-2.050502943512029
48399,TX,Runnels,15.9853878,1.148653865,0.28843379,0.673012197,0.480722994,14.7,35.9,0.14725887005489707,11.85060592097196,2.8493940790280394
48401,TX,Rusk,11.19966125,3.56972003,0.05522421,0.40497753,0.57065016,13.9,37.5,1.2752845934439092,14.16813908925238,-0.2681390892523794
48407,TX,San Jacinto,3.233333111,2.115319729,0.136514112,0.273028225,0.238899693,16.4,39.0,0.7539222517641856,12.775933875594154,3.6240661244058447
48409,TX,San Patricio,11.03259754,1.9475137,0.149100177,0.685860813,0.775320947,15.4,41.3,0.671675147581191,12.615303801262863,2.7846961987371373
48411,TX,San Saba,13.72838116,2.98950839,0.0,0.82795167,0.993541956,14.2,35.8,1.0984484052399541,13.61273926591778,0.5872607340822196
48415,TX,Scurry,2.527763605,1.364519,0.0,0.66018486,1.020285726,13.6,38.1,0.31810385173606315,12.057239931008539,1.542760068991461
48419,TX,Shelby,7.484447002,3.55116272,0.200682327,0.401364654,0.481637567,16.4,41.1,1.2700870982811407,14.15037535273795,2.249624647262049
48423,TX,Smith,8.137907028,1.720272541,0.16539019,0.474966705,0.886321783,13.2,37.5,0.5482789342521452,12.397780244577667,0.8022197554223318
48425,TX,Somervell,0.0,0.447278291,0.0,0.765948117,0.87536931,12.3,34.3,-0.7824631215639234,11.179223544205435,1.1207764557945659
48427,TX,Starr,23.73208618,5.09683609,0.124482617,0.342327207,0.575732112,20.0,45.0,1.630580051986945,15.629950489546642,4.370049510453358
48429,TX,Stephens,13.47339916,3.776648521,0.0,1.178487301,0.642811239,13.8,36.3,1.3314813326239772,14.366218616481953,-0.5662186164819527
48435,TX,Sutton,5.778343201,0.790456295,0.0,1.605136395,1.070091009,17.4,38.3,-0.22257334516264077,11.507726093368221,5.892273906631777
48439,TX,Tarrant,8.228264809,1.098560572,0.142699238,0.487437993,0.849131107,11.7,33.2,0.10306239179289035,11.802654786998763,-0.10265478699876418
48441,TX,Taylor,9.945581436,1.750068665,0.12212644,0.538793087,1.027298808,11.2,34.3,0.5653528224935715,12.426302185305461,-1.226302185305462
48445,TX,Terry,20.41927338,3.009412289,0.0,0.492489547,0.984979093,16.4,40.7,1.1050622061571262,13.631792006721584,2.7682079932784145
48449,TX,Titus,14.05916691,1.872471929,0.12148454,0.57705158,0.789649546,15.6,38.6,0.6325857690269484,12.543471070785213,3.056528929214787
48451,TX,Tom Green,10.4340477,1.521316171,0.124989588,0.474960417,0.833263874,12.9,36.8,0.4261276080915002,12.207331923428349,0.6926680765716515
48453,TX,Travis,5.29002285,0.757599056,0.139945848,0.425989032,0.788925529,9.0,30.4,-0.2644877446565397,11.476273941295121,-2.476273941295121
48455,TX,Trinity,7.791295052,4.800069809,0.0,0.403144538,0.335953772,16.4,37.7,1.5707115973179662,15.345874940770912,1.0541250592290865
48457,TX,Tyler,16.15717316,5.886812687,0.0,0.416840345,0.370524764,15.3,38.7,1.774411982396529,16.38614500920893,-1.0861450092089306
48459,TX,Upshur,3.395619154,2.908567667,0.118578948,0.332021058,0.40316844,13.9,37.6,1.0710929709334454,13.535259842625315,0.3647401573746851
48463,TX,Uvalde,25.05990601,4.897868633,0.0,0.972253382,0.822675943,15.7,40.1,1.5908397605980316,15.439491555515028,0.26050844448497124
48465,TX,Val Verde,21.59416199,2.606784821,0.081586033,0.367137134,0.734274268,15.6,37.8,0.9619463966290656,13.246382254175327,2.353617745824673
48467,TX,Van Zandt,10.67067051,2.773346424,0.139050633,0.469295889,0.590965211,13.4,36.0,1.0236539534171272,13.405821118381029,-0.0058211183810286116
48469,TX,Victoria,8.857323647,2.015990734,0.11964845299999999,0.532979488,0.870170534,14.5,37.2,0.7060588322721039,12.680852525149335,1.8191474748506646
48471,TX,Walker,6.278004646,1.499547362,0.124715924,0.568150342,0.485006362,13.3,39.3,0.4118098456248436,12.186494022498259,1.1135059775017417
48473,TX,Waller,11.05504227,2.359853268,0.087029174,0.382928371,0.435145855,11.1,36.6,0.8628280409941113,13.01001033148874,-1.9100103314887402
48475,TX,Ward,2.63279295,0.984308064,0.0,0.247995377,0.578655839,14.4,37.6,-0.005708196800695512,11.693288103561088,2.7067118964389127
48477,TX,Washington,7.277215481,2.406829596,0.08386682,0.810712576,0.810712576,13.2,35.7,0.8824565969603955,13.054977792451963,0.14502220754803652
48479,TX,Webb,9.670620918,1.666425228,0.10443638599999999,0.277296603,0.731054723,16.1,42.1,0.5166636858698859,12.346235625225939,3.7537643747740628
48481,TX,Wharton,4.780876637,2.441441536,0.191915557,0.815641105,0.839630544,15.0,40.0,0.8966762335686069,13.088109608561801,1.9118903914381988
48483,TX,Wheeler,3.103314638,1.01472199,0.808734357,1.213101506,1.010917902,14.7,37.2,0.024421346532768427,11.722401426980989,2.9775985730190104
48485,TX,Wichita,11.28726387,2.105722189,0.127622835,0.427911878,0.803273141,12.1,35.3,0.7493962147339599,12.766746758940572,-0.6667467589405724
48487,TX,Wilbarger,15.59178638,2.218695879,0.0,0.398342907,0.876354337,16.5,39.6,0.8014166067820335,12.874889310971168,3.6251106890288316
48489,TX,Willacy,25.63968468,3.26427722,0.0,0.425310701,0.472567469,18.8,43.2,1.1860971485470226,13.875758049270445,4.924241950729556
48491,TX,Williamson,8.690342903,1.174346447,0.09387315399999999,0.365781605,0.66358614,9.8,32.6,0.16919110092417122,11.875199801066834,-2.0751998010668338
48493,TX,Wilson,1.598130107,2.363853931,0.076889068,0.326778531,0.480556667,13.1,35.3,0.8645147656508722,13.013839912576463,0.08616008742353642
48495,TX,Winkler,1.43998158,0.637175322,0.507163703,0.507163703,0.507163703,14.1,37.6,-0.4351380443727485,11.36099993440189,2.739000065598109
48497,TX,Wise,3.213502407,2.385469913,0.112542905,0.464239478,0.604918122,11.9,34.1,0.8735794174625405,13.034531521907162,-1.1345315219071619
48499,TX,Wood,8.84988308,2.255309105,0.086409882,0.410446942,0.496856838,14.6,34.3,0.8177112198224622,12.909936831307213,1.6900631686927863
48501,TX,Yoakum,5.365202427,0.438577086,0.0,0.459664434,1.034245014,13.5,37.6,-0.8016747371127724,11.170894432228643,2.3291055677713572
48503,TX,Young,13.69506931,2.185541868,0.0,0.502680957,1.172922254,13.4,37.1,0.7864288807535432,12.843153077874856,0.5568469221251444
48505,TX,Zapata,8.422754288,3.649989605,0.282246679,0.493931711,0.423370034,20.8,43.7,1.297460307245307,14.24497606510854,6.5550239348914605
48507,TX,Zavala,23.04994965,8.616863251,0.0,0.67567569,0.337837845,22.6,47.5,2.154880968687946,18.999449356119527,3.6005506438804744
49001,UT,Beaver,4.230509281,0.005647746,0.0,1.774885416,1.47907114,9.8,28.5,-4.157428397927757,10.756478618453578,-0.956478618453577
49003,UT,Box Elder,5.106789112,0.88307929,0.087708525,0.368375808,0.66658479,9.3,32.6,-0.11307991145378443,11.596388215106629,-2.296388215106628
49005,UT,Cache,8.529052734,0.550659478,0.1615335,0.207685918,0.676902235,7.8,27.9,-0.5786415488404549,11.278183801183253,-3.4781838011832535
49007,UT,Carbon,9.03482914,1.533655047,0.192678228,0.481695563,0.818882465,12.8,35.0,0.4341530114862604,12.21914314726134,0.5808568527386608
49011,UT,Davis,4.637614727,0.587081194,0.080727773,0.19207643,0.6764431,8.2,32.7,-0.5157021714870683,11.313048001136124,-3.113048001136125
49013,UT,Duchesne,6.718873978,0.945195258,0.251332074,0.603196919,0.854529023,11.0,31.6,-0.045839500761482195,11.655847893739512,-0.6558478937395122
49015,UT,Emery,11.50860977,1.204172015,0.394205183,0.985512972,0.788410366,11.2,30.6,0.19406237535107232,11.903749926669372,-0.7037499266693725
49017,UT,Garfield,21.62441444,2.143887997,0.79207921,1.782178164,1.782178164,11.6,28.6,0.7672745797035334,12.803280467606985,-1.2032804676069855
49019,UT,Grand,2.497630358,2.901621819,0.306247443,0.714577377,1.224989772,11.2,28.3,1.0687102520517193,13.528611022632479,-2.3286110226324794
49021,UT,Iron,17.58870125,2.344829798,0.088006474,0.422431082,0.880064785,9.4,35.3,0.856468452245125,12.99562931599606,-3.59562931599606
49023,UT,Juab,13.0151329,2.52885294,0.0,0.494967818,1.154924989,9.0,32.6,0.9317123806039693,13.171783004598858,-4.171783004598858
49025,UT,Kane,14.37406921,1.152712584,0.505433381,1.137225151,1.010866761,11.8,33.3,0.15075570971805693,11.854491075388312,-0.054491075388311216
49027,UT,Millard,5.029541969,1.001211882,0.300142556,0.675320804,0.975463331,11.8,34.1,0.011149494736990194,11.709469056998836,0.09053094300116449
49033,UT,Rich,34.58487701,0.399881691,0.0,1.223491073,4.486133575,11.6,32.7,-0.8918867194613942,11.133853783497669,0.4661462165023309
49035,UT,Salt Lake,2.621184826,0.412074894,0.169023704,0.223934963,0.854556382,8.5,29.9,-0.8625725067591113,11.145525563801977,-2.645525563801977
49037,UT,San Juan,30.12950516,5.746707916,0.0,0.916350305,0.392721564,15.4,34.2,1.7503657689540932,16.252031593177268,-0.8520315931772675
49039,UT,Sanpete,8.147945404,0.636590362,0.127416939,0.477813512,0.4459593,10.4,29.2,-0.4360423194622722,11.360439989274527,-0.9604399892745263
49041,UT,Sevier,1.320165753,0.548664987,0.137741044,0.780532598,0.964187324,10.5,36.4,-0.5822052931759839,11.27627460137981,-0.7762746013798107
49043,UT,Summit,5.675299644,1.216264486,0.258829623,0.211769685,1.129438281,8.7,19.8,0.20397254507944382,11.915325282615486,-3.2153252826154866
49045,UT,Tooele,6.804185867,2.676056385,0.067103289,0.268413156,0.375778407,8.9,37.6,0.9880740900623958,13.312691531265513,-4.412691531265512
49047,UT,Uintah,8.280203819,2.211716413,0.0,0.305810392,0.556018889,10.5,35.5,0.7982800561597394,12.868208310597977,-2.3682083105979768
49049,UT,Utah,8.21105957,0.673037767,0.09830138100000001,0.165883586,0.692717552,6.9,29.7,-0.3812051251860745,11.39532877967867,-4.495328779678669
49051,UT,Wasatch,6.835836411,0.561981499,0.141643062,0.198300287,0.566572249,8.4,24.3,-0.558648632531025,11.289021654183221,-2.889021654183221
49053,UT,Washington,10.60600662,1.080910087,0.129790764,0.237949744,0.789560497,10.7,33.1,0.08701229007254617,11.785759096573162,-1.0857590965731632
49055,UT,Wayne,15.83190441,3.044381618,0.0,1.087350488,1.449800611,13.1,34.3,1.1165771557679889,13.66526592866622,-0.5652659286662196
49057,UT,Weber,5.603204727,0.830183625,0.129445898,0.327421963,0.677687347,9.0,34.7,-0.17413480984406032,11.545754548060298,-2.545754548060298
51001,VA,Accomack,0.899445117,9.235548019,0.279173642,0.868540227,0.651405156,18.2,40.0,2.224142140421358,19.591677066075516,-1.3916770660755162
51003,VA,Albemarle,3.52666378,1.029410839,0.18978418400000002,0.424755096,0.650688648,10.2,28.2,0.03865405166944632,11.736462131002005,-1.536462131002006
51510,VA,Alexandria,0.0,0.0,0.264606923,0.264606923,0.781220496,9.9,32.0,-4.605170185988091,10.751072389218606,-0.8510723892186061
51005,VA,Alleghany,7.894757271,4.931433678,0.0,0.476158082,0.544180691,15.1,39.0,1.5976555073132936,15.47162124540408,-0.37162124540408037
51007,VA,Amelia,6.153926373,3.380600214,0.0,0.384201616,0.461041957,16.6,39.3,1.2210069599973863,13.987106677707738,2.6128933222922637
51009,VA,Amherst,3.866821766,2.453422546,0.157893077,0.599993706,0.631572306,15.1,39.3,0.9015516618743682,13.099578269958133,2.0004217300418663
51011,VA,Appomattox,2.041593313,4.594776154,0.0,0.872654736,0.436327368,14.8,38.9,1.5270940591881215,15.149360338411825,-0.3493603384118238
51013,VA,Arlington,0.078137748,0.003498946,0.21239468099999997,0.245711505,1.032821178,8.0,25.3,-4.305143670659766,10.75442170842609,-2.75442170842609
51015,VA,Augusta,7.504591465,3.215014935,0.091450669,0.444188952,0.37886706,13.2,40.8,1.1709375812447647,13.828602386578021,-0.6286023865780219
51019,VA,Bedford,1.475363493,1.855100274,0.100236811,0.400947243,0.37588805,13.5,36.9,0.6233148178702667,12.526842286643568,0.9731577133564322
51021,VA,Bland,5.19611454,4.273355007,0.0,0.641128361,0.641128361,13.8,36.5,1.4547365826603174,14.841684249287166,-1.0416842492871652
51023,VA,Botetourt,10.84733772,3.068488359,0.148663521,0.683852196,0.475723237,13.0,35.1,1.124438683974939,13.688341783698313,-0.6883417836983128
51520,VA,Bristol,13.84069824,2.702777147,0.288533658,1.384961605,2.019735813,14.8,39.2,0.9979728876563859,13.338269622898018,1.4617303771019827
51025,VA,Brunswick,10.06511402,7.397873878,0.0,1.06004858,0.249423206,18.2,43.4,2.002543472090958,17.832588101128238,0.3674118988717616
51027,VA,Buchanan,1.112529993,7.154467583,0.242565379,0.630669951,0.485130757,17.4,38.9,1.969133750494035,17.59959068445881,-0.199590684458812
51029,VA,Buckingham,5.008766174,5.718893051,0.0,0.815470636,0.174743712,16.6,43.6,1.745522327247304,16.22540618609809,0.37459381390191027
51530,VA,Buena Vista,49.94021606,3.941096067,0.0,0.624804735,0.781005919,12.9,37.0,1.3739930257375563,14.523633827931707,-1.623633827931707
51031,VA,Campbell,2.23197031,3.577154636,0.12657313,0.777520597,0.578620017,14.2,35.6,1.2773593077408083,14.17525576629623,0.024744233703769325
51033,VA,Caroline,1.518267393,4.070123672,0.129617631,0.583279312,0.356448472,14.0,41.9,1.406127299721384,14.647143775133536,-0.6471437751335358
51035,VA,Carroll,1.700039506,4.426131725,0.133005247,0.598523617,0.332513124,15.9,41.4,1.4897827635918812,14.98792771690674,0.912072283093261
51037,VA,Charlotte,14.60332012,8.115477562,0.0,1.099830747,0.253807098,18.6,42.6,2.0950045033500477,18.519504618897265,0.08049538110273602
51540,VA,Charlottesville,3.987244129,0.634612739,0.468583614,0.532481372,1.640042543,10.4,33.0,-0.4391055471525781,11.358546936138222,-0.9585469361382213
51550,VA,Chesapeake,4.893881798,1.181427956,0.170032918,0.449372709,0.870406568,12.8,40.1,0.17515255076844613,11.881978480735416,0.9180215192645846
51041,VA,Chesterfield,8.191214561,1.381422281,0.16748313999999997,0.354505986,0.667141199,12.4,36.4,0.33032644774702236,12.07342037041023,0.32657962958977116
51043,VA,Clarke,0.059653953,2.039631367,0.0,0.410340577,0.410340577,12.2,32.8,0.7176599560049769,12.703482204539633,-0.5034822045396332
51570,VA,Colonial Heights,5.186122417,1.209783435,0.40685847399999997,0.813716948,2.266782999,12.3,37.4,0.19867333069291107,11.90912138332725,0.3908786166727509
51580,VA,Covington,10.83056164,2.238478661,0.0,0.709345639,1.418691278,16.6,40.7,0.8102538368567068,12.893826114148483,3.706173885851518
51047,VA,Culpeper,2.880751371,2.370629549,0.168007612,0.373350263,0.65336293,12.8,38.5,0.8673649690916465,13.020325782181185,-0.2203257821811846
51590,VA,Danville,7.079543591,1.734236479,0.5016428900000001,1.10361433,1.730667949,19.9,41.7,0.5563169120513949,12.411147037250519,7.48885296274948
51051,VA,Dickenson,0.0,8.590434074,0.213098451,0.852393806,0.426196903,16.9,39.1,2.151812675706637,18.974150380323938,-2.074150380323939
51053,VA,Dinwiddie,8.245257378,3.238179922,0.209146678,0.488008916,0.313720018,14.7,40.7,1.178094815469635,13.850776760203734,0.8492232397962649
51595,VA,Emporia,1.761196852,0.466960341,0.570667684,3.424005985,1.902225614,20.0,44.4,-0.7403219341079819,11.198063923024554,8.801936076975446
51057,VA,Essex,16.57725525,3.929780722,0.0,1.00520885,0.731060982,18.0,42.6,1.3711250674463626,14.512802365443347,3.4871976345566527
51059,VA,Fairfax,1.569408774,0.431504995,0.188556779,0.210279912,0.841119647,10.7,24.0,-0.8175659452988375,11.164124767814453,-0.4641247678144538
51600,VA,Fairfax,1.589652538,0.212788641,0.725596488,0.597550035,3.32920742,11.1,31.8,-1.5015317551730272,10.954761466568053,0.1452385334319466
51610,VA,Falls Church,0.0,0.0,0.683480263,0.615132272,2.050440788,8.9,29.1,-4.605170185988091,10.751072389218606,-1.851072389218606
51061,VA,Fauquier,1.154385567,1.698607922,0.098092794,0.378357917,0.728689313,11.6,32.7,0.5356789582691719,12.377042078129971,-0.7770420781299716
51063,VA,Floyd,9.397867203,3.072001457,0.253533632,0.380300432,0.253533632,13.5,32.7,1.125579209642783,13.6917046497183,-0.19170464971830015
51065,VA,Fluvanna,3.157705545,2.652447701,0.0,0.182335347,0.218802422,12.6,39.1,0.9792458880257193,13.290092434627669,-0.6900924346276689
51067,VA,Franklin,7.944708347,3.936254263,0.071216196,0.658749819,0.462905258,15.1,34.8,1.3727668411555562,14.518999075884642,0.581000924115358
51620,VA,Franklin,27.43230438,5.627533913,0.0,1.404315114,1.531980038,18.1,43.8,1.729446720420459,16.13795387454984,1.9620461254501613
51069,VA,Frederick,4.974522114,1.473657727,0.142670575,0.406062394,0.515809,11.8,37.5,0.39451047595990146,12.161711516057682,-0.3617115160576816
51630,VA,Fredericksburg,3.791872978,1.267284751,0.305167496,0.644242525,1.627560019,10.2,39.5,0.24473653653138272,11.964163748123493,-1.7641637481234937
51640,VA,Galax,3.783243418,0.55624783,0.476493001,1.588310003,2.223634005,16.3,39.4,-0.5687234344218168,11.283533176307012,5.016466823692989
51071,VA,Giles,0.360822439,3.297860861,0.300066024,1.080237627,0.840184867,13.8,36.1,1.1963017149104562,13.907905539931496,-0.10790553993149565
51073,VA,Gloucester,1.560725927,1.898854971,0.16017513,0.533917069,0.667396367,12.8,35.8,0.6465035706685494,12.568725884469801,0.2312741155301996
51075,VA,Goochland,2.37594533,1.992785335,0.0,0.777700484,0.368384421,12.2,33.0,0.6945388791979933,12.65863946767774,-0.4586394676777399
51079,VA,Greene,6.522454739,2.299827576,0.0,0.546420932,0.645770192,12.7,37.8,0.8371728793235753,12.952551541567983,-0.25255154156798376
51083,VA,Halifax,10.34897995,5.77029705,0.208128914,0.7135849,0.683852196,19.3,40.2,1.7544550740972888,16.274611975839385,3.025388024160616
51650,VA,Hampton,7.005272388,1.699405193,0.206696987,0.546270609,0.907990336,15.0,40.3,0.5361454696532041,12.377805255119233,2.622194744880767
51085,VA,Hanover,3.972535849,1.325452805,0.16626332,0.480316281,0.794369221,11.6,32.9,0.28927041411903726,12.01984433894259,-0.41984433894259077
51660,VA,Harrisonburg,1.474157453,0.369069874,0.394707173,0.676640868,1.334486127,10.2,34.0,-0.9700347267765907,11.104359584245792,-0.9043595842457925
51087,VA,Henrico,4.726092815,1.30529201,0.233696662,0.395486653,0.943774998,12.3,32.8,0.2740587018143717,12.000545687882633,0.2994543121173674
51089,VA,Henry,14.45112896,5.567563534,0.15901728,0.914349318,0.596314788,18.0,41.9,1.7187520383847281,16.080548032257692,1.919451967742308
51670,VA,Hopewell,14.44190693,1.867307663,0.268156439,0.804469287,0.849161983,17.7,45.8,0.629838656266019,12.538527646306425,5.161472353693574
51093,VA,Isle of Wight,4.465237141,2.395332575,0.159045726,0.503644824,0.636182904,13.8,36.6,0.8776881788205444,13.04397242304525,0.7560275769547502
51095,VA,James City,8.678845406,1.726035833,0.154615268,0.219038293,0.515384197,12.5,32.1,0.5516042571541656,12.403297078673974,0.09670292132602576
51099,VA,King George,2.124133825,3.077803373,0.0,0.365216762,0.620868504,11.6,36.1,1.1274599555885876,13.69725845612143,-2.0972584561214305
51101,VA,King William,2.859613419,1.881063104,0.0,0.453489035,0.510175169,12.2,34.9,0.6371391598228625,12.55169485801781,-0.35169485801780986
51103,VA,Lancaster,2.133569002,5.51831913,0.282539099,0.941796958,0.659257889,18.1,35.1,1.7098838145385795,16.03340948591309,2.0665905140869114
51105,VA,Lee,0.00182939,6.931559563,0.21516481,0.817626297,0.344263703,17.3,42.3,1.937526470166127,17.386214967060475,-0.08621496706047438
51107,VA,Loudoun,0.993953645,0.461383075,0.167934455,0.205778837,0.70958221,9.5,28.1,-0.7520841928157921,11.192725159825853,-1.6927251598258533
51109,VA,Louisa,0.544256032,4.352039337,0.104898773,0.550718546,0.340921015,14.1,36.7,1.4729396858497326,14.917003770593565,-0.8170037705935655
51680,VA,Lynchburg,8.028476715,2.691538095,0.196172196,0.625298858,1.177033186,11.0,36.4,0.9938212756276933,13.327511190862342,-2.3275111908623423
51113,VA,Madison,0.292575687,3.770921707,0.225360572,0.450721145,0.375600964,13.7,37.8,1.3299678177385719,14.360736700462706,-0.6607367004627065
51683,VA,Manassas,1.813762784,0.509003878,0.391494781,0.440431625,1.443637013,12.0,35.8,-0.655843923782507,11.238309535853283,0.7616904641467173
51685,VA,Manassas Park,10.17228889,1.435927391,0.0,0.333259284,0.333259284,13.8,38.6,0.3687509087828773,12.125594657132282,1.6744053428677184
51690,VA,Martinsville,14.19756985,3.462265015,0.404694468,0.72845,1.618777871,18.6,44.9,1.244807123090247,14.06527921497027,4.534720785029732
51115,VA,Mathews,0.0,2.958512068,0.0,0.570385575,0.570385575,15.2,35.1,1.0880608400732013,13.583068451725183,1.6169315482748168
51117,VA,Mecklenburg,9.547304153,5.552348614,0.162977934,1.010463238,0.912676394,18.6,41.2,1.716020431661337,16.065983753816035,2.534016246183967
51119,VA,Middlesex,0.270523906,3.447705507,0.283849001,0.662314296,0.567698002,16.5,37.8,1.2406052208236673,14.051342320889622,2.4486576791103776
51121,VA,Montgomery,4.403623104,1.861886501,0.111798845,0.406541258,0.792755425,9.6,28.0,0.626946746409647,12.533338311571486,-2.933338311571486
51125,VA,Nelson,2.107321501,5.783050537,0.0,0.948830903,0.338868171,15.6,35.2,1.7566590158810267,16.286820080500473,-0.6868200805004729
51127,VA,New Kent,0.0,2.099170685,0.126860619,0.549729347,0.380581856,11.9,35.1,0.7462948299430372,12.760475419461454,-0.8604754194614532
51700,VA,Newport News,7.143896103,1.309076548,0.212216992,0.57521975,0.949391842,13.5,40.8,0.27693190692612457,12.004168386208029,1.495831613791971
51710,VA,Norfolk,8.140944481,2.003714323,0.193572567,0.494227827,1.037878394,12.7,40.3,0.6999809386544011,12.669101095101185,0.030898904898814195
51131,VA,Northampton,0.00038784,5.916422844,0.257003337,1.028013349,0.85667783,18.5,39.5,1.77942080063887,16.41448893551608,2.0855110644839208
